#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100001170000000,-0.000258618,-0.056907974,-0.058105864,-0.004686726,-0.009679520,-9.737715840
100001180000000,-0.001866400,-0.050727769,-0.057529462,-0.014925382,-0.001066216,-9.740617726
100001190000000,-0.000008436,-0.054707911,-0.054344914,0.004897103,0.004078638,-9.735885310
100001200000000,-0.005647312,-0.057744934,-0.050928879,0.003153199,-0.000243006,-9.728299412
100001210000000,-0.003899517,-0.054148145,-0.053701474,-0.001807009,-0.001171275,-9.727644290
100001220000000,-0.004941315,-0.051005928,-0.057437703,0.006158381,-0.004758657,-9.735909367
100001230000000,-0.000302157,-0.049157346,-0.053963833,-0.003560925,-0.004593500,-9.725832379
100001240000000,0.000177779,-0.047951407,-0.054976190,-0.016725585,0.005971391,-9.723171549
100001250000000,-0.003549945,-0.048789733,-0.050289070,-0.000444272,0.001049794,-9.737930703
100001260000000,-0.007784812,-0.049670083,-0.049263735,-0.004917911,0.001502446,-9.730667358
100001270000000,0.000035216,-0.050098889,-0.046206521,-0.003961254,-0.001271768,-9.729081923
100001280000000,-0.003107647,-0.045462858,-0.047997153,-0.011053535,0.007037186,-9.731555623
100001290000000,-0.002655013,-0.044934362,-0.051252165,0.004963202,-0.001119552,-9.734802980
100001300000000,0.000663023,-0.045517406,-0.054369586,-0.004369640,0.000157201,-9.730176278
100001310000000,-0.000641453,-0.044920155,-0.049703860,0.000025914,0.001677293,-9.734167906
100001320000000,-0.002178701,-0.046311274,-0.051966718,-0.001777128,-0.001713006,-9.737225214
100001330000000,0.000902099,-0.036498931,-0.044174956,-0.014216701,-0.007997906,-9.742488846
100001340000000,-0.000537004,-0.046865990,-0.048906653,-0.004196050,0.003602876,-9.729100053
100001350000000,-0.005239847,-0.042847457,-0.047546644,0.006597548,0.006277607,-9.738999139
100001360000000,-0.003108199,-0.041669847,-0.045070530,0.006227842,0.005957870,-9.726644627
100001370000000,-0.000037235,-0.039402650,-0.044688493,-0.001266135,0.004437444,-9.731068470
100001380000000,-0.006482684,-0.036645658,-0.044971913,-0.002378281,0.009576877,-9.733253435
100001390000000,-0.001158980,-0.041126092,-0.037966515,-0.001182782,0.010979637,-9.735746499
100001400000000,-0.004253634,-0.039572987,-0.042573897,-0.000326461,0.002672591,-9.740708591
100001410000000,-0.000928201,-0.038974781,-0.043995445,0.004740196,-0.013032700,-9.726939142
100001420000000,-0.003054569,-0.037416477,-0.047116574,0.000794130,-0.005264202,-9.732127073
100001430000000,0.001318505,-0.038569545,-0.040713938,0.004282589,0.005227845,-9.729747137
100001440000000,-0.001183327,-0.036893664,-0.039390940,-0.000677441,0.011285438,-9.719785712
100001450000000,0.001970032,-0.038797141,-0.038480414,0.004295132,-0.010206968,-9.726623300
100001460000000,0.005219884,-0.035717398,-0.038959585,-0.011597841,-0.001355355,-9.738479896
100001470000000,-0.005992531,-0.032286147,-0.042951027,0.001345241,0.001470828,-9.738841511
100001480000000,0.000219774,-0.033847085,-0.037523087,-0.000547540,0.006060409,-9.737008277
100001490000000,0.000007028,-0.034455440,-0.039001955,-0.001913940,0.005718735,-9.727540076
100001500000000,-0.002543558,-0.031116378,-0.036429493,-0.007782687,0.007049171,-9.725206924
