#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1]
100001450000000,1.109574,0.624033,0.496907,0.967352,-0.000563,0.001186,0.253433,1.491853,0.838791,0.000245
100001460000000,1.124546,0.632453,0.496933,0.967353,-0.000171,-0.000257,0.253433,1.492050,0.838957,0.000246
100001470000000,1.139518,0.640872,0.496960,0.967351,0.000220,-0.001699,0.253433,1.491992,0.838977,0.000252
100001480000000,1.154487,0.649290,0.496986,0.967348,0.000610,-0.003140,0.253433,1.491681,0.838851,0.000263
100001490000000,1.169449,0.657706,0.497014,0.967342,0.000999,-0.004580,0.253432,1.491115,0.838579,0.000279
100001500000000,1.184404,0.666117,0.497041,0.967334,0.001387,-0.006018,0.253430,1.490295,0.838161,0.000298
100001510000000,1.199347,0.674522,0.497069,0.967324,0.001774,-0.007454,0.253428,1.489222,0.837599,0.000322
100001520000000,1.214277,0.682920,0.497097,0.967312,0.002161,-0.008889,0.253425,1.487895,0.836891,0.000349
100001530000000,1.229192,0.691310,0.497126,0.967298,0.002546,-0.010321,0.253421,1.486314,0.836039,0.000379
100001540000000,1.244087,0.699689,0.497155,0.967281,0.002930,-0.011750,0.253417,1.484481,0.835042,0.000413
100001550000000,1.258962,0.708057,0.497185,0.967263,0.003313,-0.013177,0.253413,1.482395,0.833901,0.000449
100001560000000,1.273813,0.716412,0.497215,0.967242,0.003694,-0.014600,0.253407,1.480058,0.832617,0.000487
100001570000000,1.288638,0.724753,0.497245,0.967220,0.004074,-0.016019,0.253402,1.477468,0.831188,0.000527
100001580000000,1.303435,0.733078,0.497277,0.967195,0.004453,-0.017434,0.253395,1.474628,0.829617,0.000569
100001590000000,1.318200,0.741385,0.497308,0.967169,0.004830,-0.018845,0.253388,1.471538,0.827904,0.000613
100001600000000,1.332932,0.749674,0.497340,0.967140,0.005205,-0.020252,0.253381,1.468198,0.826048,0.000658
100001610000000,1.347628,0.757943,0.497373,0.967110,0.005579,-0.021653,0.253373,1.464609,0.824051,0.000704
100001620000000,1.362285,0.766190,0.497407,0.967078,0.005951,-0.023050,0.253365,1.460772,0.821913,0.000750
100001630000000,1.376901,0.774414,0.497440,0.967044,0.006322,-0.024441,0.253356,1.456687,0.819634,0.000797
100001640000000,1.391473,0.782614,0.497475,0.967008,0.006690,-0.025825,0.253346,1.452357,0.817216,0.000844
100001650000000,1.405999,0.790788,0.497510,0.966970,0.007057,-0.027203,0.253336,1.447781,0.814658,0.000892
100001660000000,1.420477,0.798935,0.497545,0.966930,0.007421,-0.028575,0.253326,1.442961,0.811962,0.000938
100001670000000,1.434904,0.807053,0.497581,0.966889,0.007784,-0.029939,0.253315,1.437897,0.809127,0.000985
100001680000000,1.449277,0.815142,0.497617,0.966846,0.008144,-0.031296,0.253304,1.432592,0.806155,0.001030
100001690000000,1.463595,0.823199,0.497654,0.966801,0.008502,-0.032645,0.253292,1.427046,0.803047,0.001075
100001700000000,1.477854,0.831224,0.497691,0.966755,0.008858,-0.033987,0.253280,1.421260,0.799804,0.001118
100001710000000,1.492053,0.839214,0.497728,0.966707,0.009211,-0.035320,0.253267,1.415237,0.796425,0.001160
100001720000000,1.506189,0.847169,0.497766,0.966658,0.009562,-0.036644,0.253254,1.408976,0.792912,0.001200
100001730000000,1.520259,0.855088,0.497805,0.966607,0.009910,-0.037959,0.253241,1.402480,0.789266,0.001238
100001740000000,1.534262,0.862969,0.497843,0.966555,0.010256,-0.039264,0.253227,1.395751,0.785487,0.001275
100001750000000,1.548195,0.870810,0.497882,0.966502,0.010599,-0.040560,0.253213,1.388789,0.781577,0.001309
100001760000000,1.562055,0.878610,0.497921,0.966447,0.010939,-0.041845,0.253199,1.381596,0.777537,0.001341
100001770000000,1.575841,0.886369,0.497961,0.966391,0.011276,-0.043120,0.253184,1.374175,0.773367,0.001371
100001780000000,1.589550,0.894084,0.498000,0.966334,0.011610,-0.044384,0.253169,1.366527,0.769069,0.001397
100001790000000,1.603180,0.901755,0.498040,0.966275,0.011941,-0.045637,0.253154,1.358654,0.764643,0.001421
100001800000000,1.616729,0.909380,0.498080,0.966216,0.012269,-0.046878,0.253138,1.350557,0.760092,0.001442
100001810000000,1.630194,0.916958,0.498120,0.966155,0.012593,-0.048107,0.253122,1.342239,0.755415,0.001460
100001820000000,1.643572,0.924488,0.498159,0.966094,0.012915,-0.049324,0.253106,1.333702,0.750614,0.001475
100001830000000,1.656863,0.931969,0.498199,0.966032,0.013232,-0.050528,0.253090,1.324947,0.745691,0.001486
100001840000000,1.670064,0.939398,0.498239,0.965969,0.013547,-0.051719,0.253073,1.315978,0.740646,0.001494
100001850000000,1.683172,0.946776,0.498279,0.965905,0.013857,-0.052897,0.253056,1.306796,0.735481,0.001498
100001860000000,1.696186,0.954100,0.498318,0.965841,0.014164,-0.054060,0.253039,1.297403,0.730196,0.001498
100001870000000,1.709103,0.961370,0.498357,0.965775,0.014467,-0.055210,0.253022,1.287802,0.724795,0.001495
100001880000000,1.721922,0.968585,0.498396,0.965710,0.014766,-0.056345,0.253005,1.277996,0.719277,0.001488
100001890000000,1.734640,0.975743,0.498435,0.965644,0.015062,-0.057465,0.252987,1.267986,0.713645,0.001477
100001900000000,1.747256,0.982843,0.498473,0.965577,0.015353,-0.058570,0.252970,1.257776,0.707899,0.001462
100001910000000,1.759767,0.989885,0.498511,0.965511,0.015640,-0.059660,0.252952,1.247368,0.702042,0.001443
100001920000000,1.772171,0.996866,0.498549,0.965444,0.015922,-0.060733,0.252935,1.236764,0.696075,0.001420
100001930000000,1.784466,1.003786,0.498585,0.965377,0.016201,-0.061791,0.252917,1.225968,0.689998,0.001392
100001940000000,1.796651,1.010644,0.498622,0.965310,0.016475,-0.062832,0.252899,1.214983,0.683815,0.001361
100001950000000,1.808724,1.017439,0.498657,0.965242,0.016744,-0.063856,0.252882,1.203810,0.677527,0.001325
