#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100002050000000,-0.000011686,-0.072577327,0.000012860,0.008121759,-0.000011429,9.829813004
100002060000000,-0.000016228,-0.073088959,0.000012366,0.008150268,-0.000010803,9.829410553
100002070000000,-0.000020651,-0.073594615,0.000012327,0.008197132,-0.000011072,9.829010010
100002080000000,-0.000024810,-0.074092820,0.000012584,0.008225743,-0.000010103,9.828605652
100002090000000,-0.000028737,-0.074584007,0.000012973,0.008254187,-0.000010423,9.828197479
100002100000000,-0.000032449,-0.075068712,0.000013778,0.008298919,-0.000009790,9.827786446
100002110000000,-0.000036004,-0.075545333,0.000014020,0.008326188,-0.000010371,9.827374458
100002120000000,-0.000039267,-0.076013900,0.000013786,0.008353705,-0.000010937,9.826964378
100002130000000,-0.000042158,-0.076474734,0.000013481,0.008381652,-0.000009932,9.826551437
100002140000000,-0.000045001,-0.076928392,0.000013250,0.008410826,-0.000009850,9.826137543
100002150000000,-0.000047539,-0.077374898,0.000012968,0.008439530,-0.000009462,9.825724602
100002160000000,-0.000049905,-0.077814020,0.000012494,0.008467952,-0.000009835,9.825318336
100002170000000,-0.000052025,-0.078245483,0.000012615,0.008496540,-0.000008762,9.824912071
100002180000000,-0.000054159,-0.078669183,0.000012226,0.008524228,-0.000009343,9.824500084
100002190000000,-0.000056097,-0.079084612,0.000012261,0.008536756,-0.000008963,9.824091911
100002200000000,-0.000057966,-0.079493731,0.000012396,0.008567229,-0.000009358,9.823690414
100002210000000,-0.000059607,-0.079895750,0.000012330,0.008595496,-0.000008658,9.823287964
100002220000000,-0.000061023,-0.080289647,0.000011679,0.008607943,-0.000008725,9.822885513
100002230000000,-0.000062374,-0.080677152,0.000011384,0.008638788,-0.000008881,9.822493553
100002240000000,-0.000063240,-0.081057057,0.000011573,0.008666761,-0.000007175,9.822096825
100002250000000,-0.000064150,-0.081428133,0.000011921,0.008678135,-0.000007235,9.821707726
100002260000000,-0.000064790,-0.081791632,0.000012376,0.008691603,-0.000006892,9.821325302
100002270000000,-0.000065368,-0.082148723,0.000012585,0.008722287,-0.000007860,9.820943832
100002280000000,-0.000065692,-0.082497336,0.000012581,0.008734226,-0.000007518,9.820566177
100002290000000,-0.000065992,-0.082838550,0.000012613,0.008747768,-0.000006497,9.820194244
100002300000000,-0.000065917,-0.083173037,0.000012246,0.008777697,-0.000006892,9.819820404
100002310000000,-0.000065848,-0.083498776,0.000011955,0.008788649,-0.000006825,9.819457054
100002320000000,-0.000065623,-0.083816476,0.000012023,0.008801801,-0.000005551,9.819100380
100002330000000,-0.000065200,-0.084125586,0.000012365,0.008813219,-0.000005700,9.818749428
100002340000000,-0.000064434,-0.084426709,0.000012266,0.008825680,-0.000005290,9.818402290
100002350000000,-0.000063569,-0.084719852,0.000011838,0.008839076,-0.000004791,9.818062782
100002360000000,-0.000062859,-0.085005231,0.000011877,0.008851252,-0.000004195,9.817731857
100002370000000,-0.000062015,-0.085282534,0.000012051,0.008864533,-0.000004135,9.817405701
100002380000000,-0.000061236,-0.085551195,0.000012373,0.008876529,-0.000003815,9.817078590
100002390000000,-0.000060383,-0.085810862,0.000012534,0.008871442,-0.000004388,9.816759109
100002400000000,-0.000059655,-0.086063571,0.000012465,0.008887375,-0.000004083,9.816454887
100002410000000,-0.000058729,-0.086307876,0.000012256,0.008898533,-0.000004273,9.816153526
100002420000000,-0.000057971,-0.086543597,0.000012415,0.008895895,-0.000004105,9.815860748
100002430000000,-0.000057068,-0.086771406,0.000012571,0.008908688,-0.000003953,9.815572739
100002440000000,-0.000056073,-0.086990677,0.000012440,0.008905639,-0.000003256,9.815291405
100002450000000,-0.000055071,-0.087202430,0.000012300,0.008919944,-0.000003103,9.815017700
100002460000000,-0.000054102,-0.087405413,0.000012482,0.008916734,-0.000002977,9.814754486
100002470000000,-0.000052675,-0.087600023,0.000012158,0.008914146,-0.000002794,9.814498901
100002480000000,-0.000051383,-0.087787531,0.000012228,0.008928517,-0.000002313,9.814246178
100002490000000,-0.000050028,-0.087965846,0.000012636,0.008924954,-0.000001971,9.814003944
100002500000000,-0.000048695,-0.088135526,0.000012667,0.008921037,-0.000002392,9.813772202
100002510000000,-0.000047175,-0.088296965,0.000012551,0.008919202,-0.000001628,9.813545227
100002520000000,-0.000045621,-0.088450052,0.000012783,0.008916903,-0.000001006,9.813327789
100002530000000,-0.000044152,-0.088595867,0.000012758,0.008916502,-0.000001453,9.813124657
100002540000000,-0.000042694,-0.088733189,0.000012537,0.008914850,-0.000001140,9.812923431
100002550000000,-0.000041446,-0.088862583,0.000012880,0.008912642,-0.000001660,9.812732697
100002560000000,-0.000039876,-0.088983774,0.000013014,0.008911115,-0.000001153,9.812547684
100002570000000,-0.000038674,-0.089096300,0.000012953,0.008893054,-0.000000790,9.812374115
100002580000000,-0.000037477,-0.089201644,0.000012476,0.008893355,-0.000001509,9.812208176
100002590000000,-0.000036376,-0.089298949,0.000012249,0.008891896,-0.000001023,9.812052727
100002600000000,-0.000035468,-0.089388207,0.000012321,0.008875543,-0.000001905,9.811903000
100002610000000,-0.000034385,-0.089470364,0.000012769,0.008875820,-0.000001034,9.811764717
100002620000000,-0.000033780,-0.089544438,0.000012948,0.008859291,-0.000002141,9.811635971
100002630000000,-0.000032939,-0.089611210,0.000012971,0.008859020,-0.000001887,9.811515808
100002640000000,-0.000032232,-0.089669801,0.000012909,0.008842464,-0.000001299,9.811400414
100002650000000,-0.000031614,-0.089721173,0.000012938,0.008827572,-0.000001646,9.811298370
100002660000000,-0.000031070,-0.089765623,0.000012600,0.008828864,-0.000002837,9.811208725
100002670000000,-0.000030428,-0.089801133,0.000012429,0.008810688,-0.000001906,9.811120987
100002680000000,-0.000030255,-0.089829251,0.000012586,0.008795459,-0.000002047,9.811047554
100002690000000,-0.000029961,-0.089849785,0.000013054,0.008780903,-0.000002311,9.810981750
100002700000000,-0.000029708,-0.089863427,0.000013143,0.008766734,-0.000002241,9.810921669
100002710000000,-0.000029719,-0.089870147,0.000013186,0.008752727,-0.000002300,9.810876846
100002720000000,-0.000029289,-0.089869656,0.000013087,0.008738877,-0.000002387,9.810833931
100002730000000,-0.000028457,-0.089861438,0.000012751,0.008723107,-0.000001470,9.810804367
100002740000000,-0.000027946,-0.089846008,0.000013250,0.008708598,-0.000000952,9.810783386
